dx,dy,mode
465.7,259.7,0
518.9,298.1,0
658.4,317.1,0
0.0,0.0,0
727.6,232.4,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,1
0.0,0.0,1
0.0,0.0,1
0.0,0.0,1
0.0,0.0,1
0.0,0.0,1
0.0,0.0,1
0.0,0.0,1
0.0,0.0,1
0.0,0.0,1
0.0,0.0,1
0.0,0.0,1
0.0,0.0,1
0.0,0.0,1
0.0,0.0,1
739.6,218.8,1
666.1,190.6,1
545.7,181.9,1
391.4,154.7,1
229.2,119.4,1
131.3,38.3,1
36.7,5.7,1
-130.5,-65.1,1
-390.7,-120.7,1
-544.5,-120.5,1
-515.8,-121.2,1
-420.0,-120.1,1
-258.6,-78.6,1
-69.5,-52.0,1
112.2,-0.2,1
211.6,17.3,1
294.8,6.6,1
292.5,-8.6,1
253.8,9.0,1
170.6,5.0,1
112.1,-24.4,1
72.8,-37.6,1
-17.0,-42.8,1
-85.8,-79.5,1
-104.2,-86.3,1
-112.6,-51.9,1
-105.5,-33.5,1
-78.0,29.8,1
-91.9,26.8,1
-86.5,56.2,1
-51.2,81.8,1
-29.5,102.8,1
-8.0,110.1,1
-14.1,44.9,1
-11.7,-35.1,1
18.6,-115.9,1
69.6,-141.3,1
87.0,-139.5,1
89.1,-49.7,1
62.1,49.7,1
-13.3,132.0,1
-111.8,158.3,1
-203.7,174.2,1
-217.8,139.0,1
-204.2,128.1,1
-138.7,98.4,1
-53.3,130.9,1
35.5,130.4,1
105.9,93.5,1
130.0,40.4,1
109.9,-2.9,1
54.7,-42.4,1
-40.4,-68.1,1
-150.3,-117.2,1
-213.5,-96.9,1
-205.0,-45.0,1
-113.7,-9.5,1
-46.0,27.9,1
30.3,34.6,1
86.2,69.9,1
147.2,52.3,1
154.5,34.4,1
159.1,6.5,1
143.5,-27.1,1
79.1,-33.0,1
-8.6,-55.4,1
-118.4,-65.2,1
-251.7,-60.9,1
-319.2,-28.3,1
-299.1,34.3,1
-224.9,59.3,1
-106.4,102.4,1
8.6,126.4,1
92.2,130.1,1
181.1,143.2,1
232.1,108.4,1
227.3,34.9,1
186.6,-17.0,1
154.9,-72.8,1
108.3,-110.3,1
26.9,-146.3,1
-55.3,-160.5,1
-125.5,-160.5,1
-166.5,-90.9,1
-172.2,-12.3,1
-161.2,54.1,1
-122.3,109.7,1
-115.4,135.0,1
-71.0,174.0,1
-20.8,211.7,1
16.6,175.8,1
23.8,138.6,1
12.4,62.8,1
17.9,-62.9,1
35.7,-170.2,1
62.6,-249.8,1
48.6,-180.4,0
-7.9,62.5,0
-29.5,121.4,0
-84.0,177.5,0
-111.9,184.1,0
-127.3,177.8,0
-129.8,171.8,0
-119.2,183.6,0
-104.3,185.7,0
-103.6,190.0,0
-107.3,193.4,0
-126.0,187.6,0
-178.0,177.2,0
-222.6,168.1,0
-310.1,182.9,0
-366.6,176.5,0
-395.9,179.2,0
-400.5,181.7,0
-392.4,181.6,0
-381.7,172.6,0
-396.1,195.9,0
-424.6,166.5,0
-427.8,159.3,0
-415.4,158.7,0
-386.2,162.4,0
-326.1,159.6,0
-297.7,152.4,0
-278.9,150.2,0
-291.5,157.4,0
-309.7,176.2,0
-357.4,170.1,0
-411.9,159.1,0
-494.6,194.4,0
-586.3,190.8,0
-640.9,172.7,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
138.2,33.1,0
138.2,32.6,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
-643.0,149.9,0
-647.8,151.0,0
-610.5,158.4,0
-585.5,160.8,1
-580.7,154.5,1
-582.1,161.3,1
-531.7,159.7,1
-468.5,191.9,1
-347.3,230.8,1
-149.8,265.0,1
48.0,313.6,1
240.2,317.8,1
395.0,217.6,1
448.7,41.3,1
376.2,-138.6,1
243.2,-272.6,1
0.0,0.0,1
0.0,0.0,1
0.0,0.0,1
0.0,0.0,1
0.0,0.0,1
0.0,0.0,1
0.0,0.0,1
0.0,0.0,1
0.0,0.0,1
0.0,0.0,1
0.0,0.0,1
0.0,0.0,1
0.0,0.0,1
-419.8,-328.0,1
-438.2,-320.6,1
-387.6,-305.6,1
-226.3,-252.9,1
-71.0,-190.6,1
22.5,-139.1,1
78.7,-69.7,1
117.2,27.7,1
143.5,147.9,1
121.6,213.4,1
64.6,254.2,1
-7.7,212.6,1
-24.3,111.7,1
-53.3,-31.3,1
-88.5,-34.9,1
-129.7,-76.5,1
-137.2,-65.7,1
-85.7,-66.3,1
-20.3,-41.9,1
90.8,-46.6,1
214.1,-8.5,1
262.8,42.4,1
212.6,61.8,1
99.9,59.9,1
4.1,41.5,1
-28.8,50.6,1
-54.1,35.6,1
-43.8,-39.6,1
-12.2,-137.8,1
82.2,-162.3,1
138.2,-144.5,1
145.0,-77.1,1
115.1,-38.7,1
79.6,6.8,1
23.3,23.1,1
-35.5,32.8,1
-108.0,19.6,1
-160.0,32.6,1
-106.0,28.8,1
-59.6,42.7,1
28.0,25.6,1
136.5,45.0,1
224.9,35.4,1
260.8,35.6,1
245.8,20.0,1
195.3,-18.9,1
90.4,-59.1,1
-30.4,-88.5,1
-186.3,-86.3,1
-320.5,-69.0,1
-344.2,-7.7,1
-255.1,57.0,1
-105.3,110.0,1
74.6,136.1,1
266.0,149.5,1
397.3,133.7,1
401.5,53.2,1
298.3,-25.2,1
134.6,-81.3,1
-89.6,-160.2,1
-292.9,-213.1,1
-488.1,-198.2,1
-524.7,-135.0,1
-424.2,-70.3,1
-313.7,-15.8,1
-266.8,35.0,1
-177.4,95.5,1
-111.6,132.2,1
-81.8,142.5,1
-19.6,181.8,1
81.9,187.9,1
119.4,113.0,1
119.3,5.6,1
89.8,-131.6,1
21.3,-199.9,1
-85.5,-234.2,1
-178.1,-233.8,1
-242.5,-197.9,1
-268.4,-167.6,1
-257.0,-130.4,1
-143.5,-7.2,1
-21.9,100.4,1
115.4,189.5,1
181.6,213.4,1
165.7,103.6,1
121.7,-55.7,1
36.1,-160.6,1
-76.1,-232.1,1
-127.2,-220.8,1
-135.3,-141.4,1
-141.1,28.3,1
-134.8,216.4,1
-80.5,336.4,1
-6.3,368.5,1
42.1,279.3,1
86.9,119.1,1
163.5,-99.4,1
219.2,-251.1,1
0.0,0.0,1
0.0,0.0,1
0.0,0.0,1
0.0,0.0,1
0.0,0.0,1
0.0,0.0,1
0.0,0.0,1
0.0,0.0,1
0.0,0.0,1
0.0,0.0,1
0.0,0.0,1
0.0,0.0,1
0.0,0.0,1
0.0,0.0,1
-121.5,-307.1,1
-131.9,-290.4,1
-100.3,-264.3,1
-35.3,-206.2,1
73.0,-100.9,1
139.6,32.3,1
167.0,163.8,1
160.3,201.9,1
115.5,176.3,1
72.5,126.5,1
39.5,32.8,1
45.9,-48.8,1
81.8,-73.1,1
90.6,-131.5,1
63.7,-168.0,1
-29.7,-201.8,1
-102.6,-183.3,1
-122.5,-73.5,1
-105.5,70.0,1
-74.7,219.4,1
-28.5,278.3,1
-33.5,313.2,1
-57.7,254.8,1
-91.6,208.6,1
-119.2,153.6,1
-121.2,79.4,1
-90.9,-14.2,1
18.8,-78.8,1
152.2,-126.8,1
271.4,-157.7,1
261.7,-105.5,1
170.8,-78.9,1
51.8,-73.9,1
-69.9,-55.7,1
-180.2,-63.7,1
-214.2,-26.0,1
-154.1,22.0,1
-80.2,32.2,1
-46.1,45.1,1
-13.0,75.7,1
9.0,77.7,1
22.9,74.8,1
18.6,39.6,1
31.9,-43.7,1
56.6,-142.5,1
92.6,-234.1,1
104.2,-236.5,1
110.7,-183.4,1
90.8,-63.4,1
59.9,61.9,1
4.2,123.7,1
-92.9,159.0,1
-135.1,163.3,1
-164.7,144.4,1
-152.7,129.5,1
-76.7,81.9,1
-7.2,69.0,1
68.2,40.6,1
85.2,13.8,1
81.9,-44.9,1
57.2,-83.3,1
-5.6,-102.7,1
-37.4,-118.1,1
-78.8,-81.5,1
-102.4,-0.9,1
-117.6,75.0,1
-145.4,131.2,1
-197.9,135.7,1
-187.3,142.7,1
-138.7,166.7,1
-32.4,189.7,1
97.7,198.3,1
179.1,158.4,1
190.2,72.1,1
154.4,-56.9,1
71.6,-157.3,1
-24.7,-211.5,1
-68.2,-230.0,1
-59.2,-184.2,1
11.9,-83.5,1
53.5,53.1,1
50.5,181.5,1
6.5,325.2,1
-101.3,348.6,1
-195.9,314.4,1
-299.3,188.1,1
-402.8,107.8,1
-491.6,60.1,1
-447.6,3.7,1
-365.8,-6.7,1
-258.3,13.3,1
-103.4,33.4,1
64.3,54.7,1
198.3,76.9,1
313.3,78.1,1
303.5,77.3,1
244.9,49.4,1
138.2,41.9,1
-24.0,38.0,1
-227.4,4.3,1
-493.9,-6.6,1
-616.6,-37.2,1
-647.2,-9.0,1
-508.7,7.2,1
-312.2,71.2,1
-120.0,140.0,1
91.9,180.0,1
318.9,223.3,1
491.7,214.8,1
513.1,152.8,1
366.5,115.8,1
178.8,81.7,1
-40.9,25.9,1
-240.0,-27.8,1
-397.7,-34.0,1
-396.1,-40.6,1
-340.0,-22.2,1
-250.3,26.8,1
-123.3,64.2,1
11.7,112.6,1
174.5,153.1,1
359.9,137.5,1
448.4,93.0,1
405.2,30.4,1
272.2,20.7,1
86.7,-5.6,1
-180.7,-86.9,1
-466.2,-82.1,1
-674.1,-105.7,1
-667.2,-58.3,1
-497.2,-16.9,1
-282.5,41.6,1
-1.6,141.2,1
261.1,204.5,1
525.7,228.6,1
641.7,159.2,1
535.5,153.3,1
368.4,118.5,1
200.2,86.4,1
20.9,47.9,1
-158.4,11.9,1
-359.6,-60.1,1
-486.9,-110.5,1
-447.8,-117.6,1
-314.8,-61.8,1
-137.8,-30.4,1
54.0,30.9,1
308.6,80.0,1
544.7,101.5,1
556.1,123.3,1
434.7,105.4,1
247.8,85.1,1
7.8,44.2,1
-236.8,14.9,1
-460.8,-47.1,1
-541.5,-71.7,1
-408.3,-83.6,1
-236.1,-59.9,1
-31.1,-43.3,1
127.6,12.6,1
320.1,56.2,1
504.9,130.8,1
504.0,99.3,1
412.7,110.7,1
259.5,67.9,1
79.8,51.4,1
-138.0,-42.4,1
-364.7,-86.6,1
-469.5,-90.7,1
-423.4,-84.1,1
-293.6,-59.2,1
-123.6,4.5,1
-3.4,36.4,1
91.4,72.7,1
179.2,75.2,1
183.4,49.2,1
109.1,-3.9,1
20.6,-30.8,1
-81.4,-39.3,1
-168.8,-54.9,1
-170.9,-50.7,1
-82.8,-65.6,1
2.3,-39.7,1
154.2,5.1,1
289.7,31.9,1
325.3,82.8,1
299.2,75.5,1
223.8,57.3,1
80.5,85.3,1
-39.5,57.2,1
-182.7,20.6,1
-248.6,11.4,1
-258.5,-25.9,1
-216.0,-4.9,1
-171.6,8.8,1
-88.7,21.6,1
41.5,46.2,1
188.4,73.5,1
333.3,65.7,1
325.9,53.8,1
243.0,47.7,1
89.0,32.0,1
-78.1,-11.1,1
-292.6,-53.1,1
-468.8,-94.9,1
-459.6,-62.4,1
-368.9,-69.0,1
-233.4,-10.0,1
-18.6,44.7,1
202.0,81.5,1
306.9,103.3,1
320.1,59.9,1
282.8,53.4,1
239.4,39.3,1
119.4,-11.5,1
54.0,-47.4,1
5.0,-50.2,1
-57.6,-48.6,1
-162.5,-40.6,1
-205.5,22.3,1
-152.2,65.6,1
-69.6,108.1,1
72.6,169.8,1
214.0,175.6,1
293.4,81.3,1
354.9,9.1,1
364.5,-57.6,1
300.2,-117.3,1
251.4,-139.9,1
115.7,-177.4,1
38.9,-159.6,1
-24.1,-181.2,1
-64.9,-119.5,1
-102.0,-14.0,1
-124.9,126.4,1
-125.4,228.7,1
-38.0,336.7,1
73.0,347.4,1
164.1,256.3,1
239.6,86.2,1
286.8,-42.6,1
363.7,-194.4,1
334.6,-258.4,1
175.1,-299.6,1
0.0,0.0,1
0.0,0.0,1
-289.0,-298.4,1
-364.0,-241.6,1
-354.6,-149.2,1
-224.5,-99.2,1
-70.5,30.3,1
105.3,122.2,1
273.6,191.6,1
376.9,221.0,1
365.6,230.3,1
273.6,169.0,1
107.4,83.8,1
-26.5,22.8,1
-197.7,-77.1,1
-311.0,-108.5,1
-323.9,-122.0,1
-297.4,-92.1,1
-202.1,-54.6,1
-108.7,4.0,1
16.3,30.6,1
184.5,91.9,1
277.6,97.8,1
313.0,29.2,1
265.8,12.8,1
124.8,-35.9,1
-17.6,-57.8,1
-212.6,-97.4,1
-404.8,-92.8,1
-492.8,-45.7,1
-444.2,-1.3,1
-304.1,83.3,1
-93.5,157.7,1
81.1,206.5,1
316.2,167.1,1
508.1,129.7,1
603.0,19.1,1
565.4,-105.4,1
438.6,-177.3,1
265.2,-233.7,1
50.5,-258.6,1
-200.5,-276.4,1
-417.5,-260.6,1
-509.9,-220.4,1
-440.2,-97.9,1
-295.3,-16.1,1
-82.4,117.7,1
29.4,177.1,1
403.3,288.5,1
566.0,289.6,1
586.9,188.8,1
470.0,134.3,1
311.3,41.5,1
142.2,-42.2,1
-14.1,-133.8,1
-169.8,-188.1,1
-269.4,-217.3,1
-308.7,-188.1,1
-251.3,-121.9,1
-168.4,-35.7,1
-84.7,63.3,1
13.0,141.5,1
157.8,231.9,1
282.5,245.1,1
365.3,163.4,1
410.1,14.4,1
371.3,-76.0,1
290.2,-201.4,1
179.9,-241.2,1
47.6,-252.7,1
20.7,-268.6,1
-85.5,-247.4,1
-150.1,-245.7,1
-172.1,-224.2,1
-144.9,-126.2,1
-83.9,-27.9,1
43.2,139.3,1
147.7,246.4,1
217.3,310.4,1
222.6,263.9,1
184.6,127.3,1
150.0,-47.2,1
88.4,-118.0,1
78.5,-202.2,1
63.8,-240.6,1
66.2,-266.7,1
113.4,-233.9,1
173.0,-124.8,1
213.6,-36.1,1
206.6,92.2,1
139.9,122.0,1
40.5,141.1,1
-105.7,127.9,1
-198.3,122.1,1
-219.3,66.3,1
-146.0,65.2,1
-106.5,51.7,1
-64.9,52.8,1
-12.4,39.0,1
79.2,47.3,1
207.0,54.6,1
262.7,40.8,1
242.9,-11.6,1
171.6,-32.5,1
43.3,-53.4,1
-44.8,-81.6,1
-159.8,-79.4,1
-183.6,-68.5,1
-160.6,-17.0,1
-116.7,-9.9,1
-66.1,51.0,1
-35.2,76.4,1
-16.8,95.9,1
39.9,80.1,1
61.8,54.0,1
75.3,-20.5,1
63.4,-85.5,1
30.1,-145.4,1
-54.8,-184.2,1
-150.8,-152.4,1
-218.7,-108.9,1
-175.7,-52.4,1
-109.5,1.6,1
39.6,69.7,1
208.2,88.5,1
357.6,160.1,1
406.3,97.0,1
377.5,81.6,1
265.4,58.7,1
135.2,-9.2,1
4.7,-37.5,1
-121.4,-74.5,1
-199.4,-72.9,1
-163.6,-49.5,1
-69.9,-34.6,1
11.5,-11.4,1
83.3,21.2,1
130.8,44.6,1
127.5,61.7,1
114.2,61.9,1
87.8,51.8,1
46.1,34.1,1
-45.3,21.2,1
-170.7,-6.0,1
-269.8,-5.8,1
-270.8,-1.2,1
-236.1,17.2,1
-132.9,3.8,1
32.3,20.9,1
169.0,27.9,1
306.3,25.5,1
268.6,16.2,1
184.3,23.3,1
86.8,-28.3,1
10.7,-22.4,1
-57.7,-50.9,1
-100.2,-66.5,1
-96.0,-45.6,1
-6.2,-31.2,1
108.8,-5.0,1
188.1,35.2,1
276.7,78.6,1
301.7,71.6,1
273.3,60.7,1
203.1,42.3,1
88.5,25.1,1
-81.0,-34.8,1
-219.5,-51.4,1
-302.4,-66.7,1
-260.7,-56.4,1
-147.7,-45.2,1
13.6,-15.4,1
187.9,26.3,1
340.1,42.4,1
373.0,54.7,1
310.9,87.6,1
193.4,65.3,1
41.7,33.2,1
-71.5,-17.9,1
-201.7,-23.8,1
-281.4,-53.2,1
-210.1,-40.4,1
-105.5,-21.4,1
22.9,-13.4,1
138.8,-1.4,1
232.7,28.8,1
233.5,31.8,1
195.9,4.0,1
120.4,-47.3,1
50.1,-32.1,1
-57.3,-54.3,1
-183.0,-62.0,1
-275.1,-61.3,1
-278.1,-60.6,1
-208.0,-13.8,1
-78.4,5.7,1
78.0,3.6,1
247.7,9.4,1
352.8,23.5,1
312.1,25.4,1
215.8,20.2,1
48.4,-13.3,1
-159.4,-31.8,1
-404.1,-56.7,1
-559.1,-74.6,1
-562.4,-56.2,1
-459.1,-54.8,1
-323.3,5.4,1
-143.5,36.2,1
85.2,47.1,1
347.2,76.9,1
498.2,94.7,1
431.2,104.5,1
291.4,96.4,1
147.2,73.6,1
-31.6,-18.7,1
-245.3,-33.3,1
-389.9,-80.2,1
-367.3,-84.3,1
-238.0,-77.4,1
-114.5,-52.8,1
24.0,-6.3,1
140.2,46.5,1
202.3,89.3,1
131.8,49.6,1
-5.6,67.5,1
-138.0,68.8,1
-262.9,24.0,1
-299.3,-33.2,1
-256.8,-44.8,1
-157.2,-56.4,1
-59.2,-55.5,1
28.2,-47.8,1
132.8,-32.1,1
185.7,8.4,1
212.1,47.4,1
181.9,36.5,1
137.9,53.6,1
84.1,45.3,1
46.0,12.4,1
-29.8,-19.4,1
-122.3,-61.6,1
-213.5,-66.9,1
-233.0,-52.9,1
-239.5,-40.8,1
-180.7,-29.7,1
-70.5,12.2,1
71.9,39.2,1
251.9,50.7,1
430.2,35.6,1
468.1,55.5,1
395.5,47.6,1
293.6,38.9,1
152.7,-11.7,1
